ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month;risk_leak;BILL_AMT_SUM;LIMIT_BAL_LOG;CITY;RISK_RATING
5330;170000.0;1.0;;2.0;41.0;-2;-2;-2;-2;-1;-1;6175.0;7404.0;7829.0;2218.0;3972.0;3643.0;7417.0;7862.0;2218.0;4866.0;3643.0;2732.0;0;-0.07167618124725388;31241.0;1.204.355.959.836.800;City_38;1
5331;50000.0;;3.0;1.0;42.0;0;0;0;0;0;0;47838.0;49246.0;50376.0;9408.0;9605.0;9806.0;2180.0;2310.0;336.0;348.0;360.0;349.0;0;0.06003148993986062;176279.0;10.819.798.284.210.200;City_39;1
5332;20000.0;2.0;2.0;3.0;52.0;0;0;2;0;0;0;8586.0;10041.0;10571.0;10995.0;11169.0;11979.0;1600.0;1000.0;600.0;500.0;1000.0;500.0;0;0.10820723545292028;63341.0;990.353.755.128.617;City_42;1
5333;20000.0;2.0;2.0;1.0;22.0;0;0;0;0;0;0;18475.0;18993.0;19973.0;20081.0;20292.0;20289.0;1400.0;1300.0;700.0;800.0;1000.0;1000.0;0;0.1264519345518553;118103.0;990.353.755.128.617;City_39;1
5334;580000.0;2.0;1.0;1.0;31.0;0;0;0;0;0;0;484798.0;475282.0;485511.0;488800.0;500723.0;511905.0;19000.0;20036.0;20000.0;20000.0;20056.0;16987.0;0;0.0784375388855082;2947019.0;13.270.785.106.659.000;City_4;1
5335;80000.0;2.0;3.0;2.0;25.0;0;0;0;0;0;0;80012.0;78748.0;76722.0;70370.0;64510.0;51695.0;3010.0;2700.0;2300.0;2500.0;2000.0;1400.0;0;0.0037538360649945982;422057.0;11.289.794.413.577.800;City_24;1
5336;50000.0;2.0;1.0;1.0;38.0;0;0;-1;-1;-1;-1;19926.0;21658.0;3445.0;99.0;949.0;137.0;4158.0;3500.0;1000.0;1000.0;200.0;900.0;1;10.859.415.855.017.700;46214.0;10.819.798.284.210.200;City_33;1
5337;30000.0;1.0;2.0;2.0;31.0;0;0;0;0;0;0;26788.0;28352.0;86253.0;28351.0;28571.0;23400.0;2001.0;1600.0;600.0;1000.0;468.0;0.0;0;0.2136967075352113;221715.0;10.308.985.993.422.000;City_10;1
5338;50000.0;2.0;2.0;1.0;31.0;0;0;0;0;0;0;45614.0;44187.0;29253.0;14199.0;14965.0;15712.0;2450.0;;1000.0;1000.0;1000.0;1000.0;1;10.388.795.761.349.300;163930.0;10.819.798.284.210.200;City_41;1
5339;20000.0;;3.0;2.0;25.0;2;2;4;4;4;4;1650.0;1650.0;1650.0;1650.0;1650.0;1650.0;0.0;0.0;0.0;0.0;0.0;0.0;1;10.526.605.822.756.600;9900.0;990.353.755.128.617;City_39;2
5340;100000.0;2.0;2.0;1.0;41.0;2;0;0;0;0;0;71978.0;73715.0;74621.0;72567.0;77231.0;78780.0;3500.0;2800.0;3000.0;6000.0;3000.0;2000.0;0;0.026891584208751186;448892.0;1.151.293.546.492.020;City_24;2
5341;80000.0;1.0;3.0;2.0;48.0;0;0;0;0;0;0;80002.0;80433.0;80081.0;29437.0;29195.0;28675.0;;3500.0;1205.0;1200.0;1100.0;1018.0;0;-0.025075656323283;327823.0;11.289.794.413.577.800;City_24;1
5342;40000.0;2.0;3.0;1.0;48.0;2;2;-1;-1;-1;2;780.0;0.0;390.0;540.0;1080.0;540.0;0.0;390.0;540.0;1080.0;0.0;780.0;0;0.05056538502595556;3330.0;10.596.659.732.783.500;City_36;2
5343;80000.0;;3.0;1.0;27.0;1;2;2;0;0;0;79108.0;78637.0;75688.0;46378.0;46175.0;41118.0;3200.0;0.0;1806.0;2124.0;1599.0;1500.0;0;0.11003696138442715;367104.0;11.289.794.413.577.800;City_6;2
5344;10000.0;1.0;3.0;2.0;31.0;0;0;2;0;0;0;10119.0;10188.0;9089.0;9271.0;9618.0;8516.0;3000.0;0.0;295.0;459.0;1500.0;2000.0;0;-0.04099593584672734;56801.0;9.210.440.366.976.510;City_44;1
5345;200000.0;2.0;1.0;;41.0;-1;-1;-1;0;0;-1;10529.0;1936.0;25483.0;16767.0;19941.0;19665.0;1940.0;25513.0;4767.0;7541.0;19665.0;5633.0;0;-0.04669351624699569;94321.0;12.206.077.645.517.600;City_13;1
5346;50000.0;2.0;2.0;0.0;;1;2;0;0;0;0;51068.0;46027.0;45769.0;46677.0;47668.0;50764.0;0.0;3154.0;1669.0;1741.0;3900.0;0.0;0;0.06533006676004353;287973.0;10.819.798.284.210.200;City_21;2
5347;;2.0;3.0;2.0;23.0;0;0;0;0;0;0;100448.0;103990.0;104462.0;43810.0;44434.0;45251.0;;4200.0;1810.0;1765.0;2000.0;1665.0;0;-0.025240158469840998;442395.0;;City_7;1
5348;340000.0;2.0;1.0;1.0;34.0;0;0;0;0;0;0;76786.0;57803.0;68670.0;20299.0;27816.0;43637.0;;;12000.0;10000.0;20000.0;5400.0;0;0.25409289023233006;295011.0;1.273.670.383.776.440;City_22;1
5349;220000.0;1.0;1.0;2.0;28.0;2;0;0;2;2;2;205130.0;212060.0;225462.0;116915.0;116021.0;114001.0;9975.0;19254.0;0.0;8500.0;0.0;8000.0;1;10.715.764.759.843.600;989589.0;12.301.387.370.778.700;City_32;2
5350;80000.0;2.0;1.0;2.0;23.0;1;2;0;0;2;2;80461.0;78259.0;66068.0;50748.0;51490.0;50626.0;37.0;2122.0;3600.0;1600.0;18.0;1800.0;1;10.315.157.343.289.400;377652.0;11.289.794.413.577.800;City_42;2
5351;20000.0;1.0;3.0;2.0;24.0;0;0;0;0;0;2;12188.0;12904.0;14217.0;14360.0;16140.0;16287.0;1220.0;1533.0;676.0;2177.0;559.0;0.0;1;11.580.527.268.342.800;86096.0;990.353.755.128.617;City_8;1
5352;500000.0;1.0;1.0;1.0;36.0;-1;-1;-1;-1;-1;-1;25334.0;6834.0;2914.0;-341.0;38853.0;0.0;;2929.0;0.0;39194.0;0.0;0.0;0;-0.06382390039113035;73594.0;13.122.365.377.402.300;City_28;1
5353;100000.0;2.0;2.0;1.0;48.0;1;2;2;2;-1;-1;7828.0;7260.0;430.0;0.0;860.0;430.0;430.0;;0.0;860.0;430.0;1166.0;0;0.19338544359657775;16808.0;1.151.293.546.492.020;City_21;2
5354;150000.0;1.0;2.0;1.0;39.0;1;-2;-2;-1;-1;-2;-7.0;4422.0;367.0;3287.0;0.0;0.0;4429.0;367.0;3691.0;0.0;0.0;0.0;0;0.22432656304547943;8069.0;11.918.397.239.722.800;City_41;2
5355;360000.0;1.0;2.0;2.0;27.0;0;0;0;0;0;0;160317.0;163699.0;167112.0;170691.0;174289.0;178008.0;4700.0;4800.0;5000.0;5000.0;5200.0;4100.0;0;0.019587632619052497;1014116.0;12.793.862.088.206.200;City_10;1
5356;60000.0;2.0;2.0;1.0;37.0;0;0;0;0;0;0;57694.0;58656.0;59750.0;60602.0;53838.0;54609.0;2800.0;3000.0;2800.0;2100.0;2123.0;2100.0;0;0.02608235914786579;345149.0;11.002.116.507.732.000;City_7;1
5357;500000.0;1.0;1.0;1.0;34.0;-1;-1;-1;-1;-1;-1;1895.0;1086.0;740.0;0.0;1868.0;1883.0;1086.0;740.0;0.0;1868.0;1883.0;621.0;0;-0.05065951572487437;7472.0;13.122.365.377.402.300;City_12;1
5358;270000.0;2.0;1.0;2.0;27.0;-1;-1;-1;0;-1;-1;2016.0;1183.0;1307.0;800.0;4098.0;1181.0;2000.0;;0.0;4100.0;1200.0;5000.0;0;-0.23045853531657612;10585.0;12.506.180.941.677.300;City_24;1
5359;230000.0;;2.0;2.0;30.0;0;0;0;0;0;0;74664.0;63540.0;66131.0;58430.0;72617.0;66787.0;3000.0;10000.0;10000.0;20145.0;11745.0;686.0;0;0.08095402228856924;402169.0;12.345.838.935.721.900;City_39;1
5360;160000.0;2.0;;2.0;;0;0;0;0;0;0;140225.0;140745.0;139923.0;140815.0;139935.0;138912.0;5211.0;5000.0;5000.0;5000.0;5000.0;6000.0;0;-0.25283660030460803;840555.0;11.982.935.344.196.400;City_15;1
5361;20000.0;1.0;1.0;2.0;26.0;0;0;0;0;0;0;14554.0;15273.0;16616.0;16643.0;17372.0;18070.0;1260.0;1600.0;600.0;1000.0;1000.0;1000.0;0;0.024623994692044418;98528.0;990.353.755.128.617;City_40;1
5362;230000.0;1.0;2.0;1.0;34.0;0;0;0;0;0;0;131887.0;133440.0;134272.0;136281.0;138687.0;118873.0;5005.0;5007.0;5000.0;5008.0;5000.0;4005.0;0;0.0020051490462491;793440.0;12.345.838.935.721.900;City_46;1
5363;50000.0;2.0;3.0;2.0;23.0;0;0;0;0;0;0;33239.0;33199.0;33757.0;23332.0;23782.0;16816.0;6010.0;5008.0;3013.0;5035.0;5001.0;5002.0;0;0.07292999493396025;164125.0;10.819.798.284.210.200;City_7;1
5364;500000.0;2.0;2.0;1.0;52.0;-1;-1;-1;-1;-1;-1;7593.0;8660.0;0.0;30498.0;1174.0;0.0;8677.0;0.0;30498.0;1174.0;0.0;800.0;0;-0.18820848724121064;47925.0;13.122.365.377.402.300;City_37;1
5365;80000.0;2.0;3.0;2.0;30.0;2;0;0;2;2;2;71165.0;72123.0;76696.0;79659.0;80079.0;79657.0;2700.0;5800.0;4800.0;1800.0;1000.0;2800.0;0;0.26281308070752724;459379.0;11.289.794.413.577.800;City_40;2
5366;50000.0;1.0;3.0;3.0;55.0;0;0;0;0;0;0;45555.0;41372.0;41544.0;13007.0;16233.0;14952.0;1968.0;1843.0;434.0;5000.0;582.0;679.0;1;10.754.692.610.754.300;172663.0;10.819.798.284.210.200;City_8;1
5367;20000.0;1.0;2.0;2.0;29.0;1;2;0;0;0;0;20832.0;20203.0;19946.0;19037.0;19233.0;14764.0;0.0;1289.0;491.0;2586.0;5000.0;198.0;0;-0.030292452742675804;114015.0;990.353.755.128.617;City_7;2
5368;200000.0;2.0;1.0;1.0;40.0;-2;-2;-2;-2;-2;-2;6549.0;9389.0;18475.0;1016.0;4934.0;7749.0;9421.0;14068.0;3.0;4948.0;7770.0;23918.0;0;0.02913381687846771;48112.0;12.206.077.645.517.600;City_42;1
5369;100000.0;2.0;2.0;1.0;44.0;0;0;0;0;0;2;39000.0;40123.0;41217.0;42193.0;44722.0;44024.0;1900.0;1900.0;1800.0;3200.0;0.0;2000.0;0;0.08821075750526709;251279.0;1.151.293.546.492.020;City_11;1
5370;390000.0;2.0;2.0;1.0;44.0;0;0;0;0;0;0;169658.0;173758.0;177722.0;180132.0;184420.0;188329.0;8000.0;8000.0;6500.0;7000.0;7200.0;5500.0;0;-0.21310814701713074;1074019.0;12.873.904.582.205.100;City_18;1
5371;450000.0;1.0;2.0;1.0;44.0;-1;-1;-1;-1;-1;-1;3004.0;5938.0;3700.0;14327.0;14890.0;6687.0;5971.0;3712.0;14347.0;14903.0;6707.0;25963.0;0;-0.01823668992153978;48546.0;13.017.005.083.966.200;City_50;1
5372;10000.0;;3.0;1.0;40.0;1;2;2;3;2;2;7229.0;6968.0;8881.0;8594.0;8312.0;9241.0;0.0;2035.0;0.0;0.0;1069.0;1000.0;1;0.946743648078541;49225.0;9.210.440.366.976.510;City_42;2
5373;270000.0;1.0;2.0;2.0;29.0;0;0;0;0;-1;-1;18465.0;20987.0;17555.0;17803.0;1852.0;2044.0;3022.0;;2054.0;1857.0;2069.0;6327.0;0;-0.10298577681935486;78706.0;12.506.180.941.677.300;City_24;1
5374;190000.0;1.0;1.0;2.0;33.0;0;0;0;0;0;0;137502.0;127014.0;120826.0;112211.0;110396.0;113386.0;6112.0;4202.0;4200.0;4200.0;5000.0;4200.0;0;-0.03458680318167697;721335.0;12.154.784.614.286.600;City_29;1
5375;30000.0;2.0;1.0;2.0;30.0;0;0;0;0;0;0;32751.0;33804.0;31336.0;32389.0;33142.0;33999.0;1600.0;2000.0;1500.0;1200.0;1330.0;2500.0;0;-0.01387228532844902;197421.0;10.308.985.993.422.000;City_2;1
5376;360000.0;2.0;1.0;2.0;28.0;-2;-2;-2;-2;-2;-2;23088.0;11628.0;8556.0;4578.0;4784.0;11938.0;12000.0;8598.0;4601.0;4808.0;11997.0;3708.0;0;0.03639037036804515;64572.0;12.793.862.088.206.200;City_5;1
5377;50000.0;;2.0;2.0;;0;0;0;0;0;0;19969.0;27267.0;19833.0;24014.0;27429.0;29189.0;8000.0;3302.0;5000.0;6500.0;10000.0;20000.0;0;0.07167956160090769;147701.0;10.819.798.284.210.200;City_2;1
5378;240000.0;2.0;1.0;1.0;41.0;-1;0;0;0;0;0;10839.0;16665.0;13039.0;9439.0;11378.0;13046.0;10000.0;3500.0;0.0;5000.0;5000.0;5000.0;0;0.023884087877134648;74406.0;12.388.398.368.982.100;City_30;1
5379;150000.0;1.0;2.0;2.0;26.0;0;0;0;0;0;0;144614.0;146446.0;122634.0;74711.0;76532.0;76452.0;6700.0;3764.0;2700.0;3000.0;3000.0;2800.0;0;-0.08946269482440841;641389.0;11.918.397.239.722.800;City_45;1
5380;150000.0;1.0;2.0;2.0;44.0;0;0;-2;-2;-1;-1;143650.0;0.0;0.0;0.0;1000.0;0.0;0.0;0.0;0.0;1000.0;0.0;5000.0;0;-0.0052672244970857944;144650.0;11.918.397.239.722.800;City_45;1
5381;20000.0;1.0;2.0;2.0;23.0;1;2;0;0;0;0;17682.0;18595.0;19447.0;19312.0;17987.0;17822.0;1500.0;1500.0;1000.0;1000.0;1000.0;1000.0;0;-0.1656398396398154;110845.0;990.353.755.128.617;City_4;2
5382;50000.0;1.0;1.0;2.0;;-1;-1;-1;-1;-1;-1;390.0;0.0;672.0;-108.0;2830.0;0.0;0.0;672.0;0.0;2938.0;0.0;0.0;1;0.9774257872292401;3784.0;10.819.798.284.210.200;City_36;1
5383;40000.0;2.0;2.0;1.0;38.0;0;0;0;0;0;0;38491.0;36881.0;37968.0;36155.0;36933.0;37666.0;3000.0;2000.0;1500.0;1500.0;1500.0;2000.0;0;-0.08579493314559763;224094.0;10.596.659.732.783.500;City_38;1
5384;20000.0;1.0;1.0;2.0;25.0;1;2;3;2;0;0;16688.0;18427.0;17843.0;17259.0;17781.0;18034.0;2300.0;0.0;0.0;800.0;700.0;800.0;1;1.149.977.047.424.720;106032.0;990.353.755.128.617;City_35;2
5385;;2.0;1.0;2.0;29.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.04531344405171103;0.0;;City_6;2
5386;50000.0;2.0;2.0;1.0;48.0;-1;-1;2;-1;-1;-1;1079.0;7179.0;6478.0;7527.0;3060.0;1490.0;7651.0;0.0;7535.0;3060.0;1490.0;1095.0;0;0.08734258868789968;26813.0;10.819.798.284.210.200;City_6;1
5387;50000.0;2.0;3.0;1.0;44.0;1;-1;-1;-1;-1;-1;-42.0;26267.0;26372.0;7490.0;5155.0;0.0;26309.0;26479.0;7490.0;5155.0;0.0;12754.0;1;0.9787540382303541;65242.0;10.819.798.284.210.200;City_30;2
5388;50000.0;1.0;2.0;2.0;23.0;-1;-1;0;0;-1;-1;2165.0;14796.0;20816.0;11804.0;1420.0;0.0;15000.0;20300.0;9500.0;1420.0;0.0;0.0;1;10.775.702.246.256.800;51001.0;10.819.798.284.210.200;City_21;1
5389;;1.0;3.0;2.0;24.0;0;0;0;0;-1;-1;7198.0;8421.0;9202.0;9800.0;1000.0;0.0;1500.0;1000.0;598.0;1000.0;0.0;0.0;1;10.588.550.159.958.900;35621.0;;City_42;1
5390;200000.0;2.0;1.0;2.0;35.0;0;0;0;0;0;0;75203.0;77949.0;74865.0;72766.0;70444.0;69003.0;4000.0;4000.0;5012.0;4000.0;3000.0;4000.0;0;0.053392770272197715;440230.0;12.206.077.645.517.600;City_24;1
5391;200000.0;1.0;1.0;2.0;37.0;2;2;2;2;2;2;157131.0;166590.0;168386.0;164182.0;169029.0;172084.0;13500.0;6000.0;0.0;7500.0;6000.0;4000.0;1;10.604.215.667.981.000;997402.0;12.206.077.645.517.600;City_48;2
5392;120000.0;2.0;3.0;1.0;38.0;0;0;0;0;0;0;117738.0;120127.0;119719.0;118042.0;120682.0;120491.0;5820.0;5670.0;4250.0;4450.0;4470.0;4150.0;0;0.15182845438399062;716799.0;11.695.255.355.062.700;City_40;1
5393;90000.0;1.0;2.0;2.0;28.0;2;0;0;0;2;2;18978.0;20675.0;23329.0;24940.0;24404.0;27227.0;2000.0;;2000.0;0.0;3400.0;0.0;1;10.475.020.963.276.500;139553.0;11.407.576.060.361.700;City_45;2
5394;30000.0;2.0;1.0;2.0;24.0;-1;-1;-1;-1;-1;0;784.0;390.0;7480.0;0.0;1803.0;1023.0;390.0;7480.0;0.0;1803.0;0.0;0.0;0;-0.06690409720317282;11480.0;10.308.985.993.422.000;City_49;1
5395;70000.0;1.0;1.0;2.0;29.0;-1;-1;0;-1;2;-1;2343.0;14336.0;13155.0;3929.0;1953.0;967.0;15000.0;4000.0;4000.0;0.0;1000.0;1000.0;0;0.008534797014713281;36683.0;11.156.264.806.643.700;City_39;1
5396;490000.0;2.0;2.0;1.0;;-1;-1;-1;-1;-1;-1;2779.0;22595.0;755.0;7000.0;0.0;4341.0;22595.0;762.0;7000.0;0.0;4341.0;1061.0;0;0.13902896509122728;37470.0;13.102.162.710.901.000;City_34;1
5397;50000.0;1.0;3.0;1.0;;-1;-1;-1;-1;-1;-1;2522.0;0.0;2866.0;1961.0;1261.0;2681.0;13196.0;2866.0;1961.0;1261.0;2681.0;1261.0;0;0.023737126667070233;11291.0;10.819.798.284.210.200;City_39;1
5398;320000.0;1.0;2.0;1.0;55.0;0;0;0;0;0;0;235477.0;216433.0;203354.0;117272.0;38591.0;28400.0;11000.0;8600.0;5000.0;1900.0;960.0;2500.0;0;-0.0565593128310416;839527.0;12.676.079.399.771.000;City_11;1
5399;50000.0;2.0;1.0;2.0;;1;2;2;0;0;2;12884.0;14382.0;13859.0;14032.0;14852.0;14464.0;2000.0;0.0;700.0;1200.0;0.0;1365.0;1;0.9537109395157439;84473.0;10.819.798.284.210.200;City_3;2
5400;140000.0;2.0;1.0;2.0;25.0;-1;0;0;-2;-2;-2;2229.0;15985.0;0.0;0.0;0.0;0.0;15980.0;0.0;0.0;0.0;0.0;0.0;1;0.954411609419;18214.0;11.849.404.844.423.000;City_29;1
5401;500000.0;2.0;2.0;2.0;49.0;-1;-1;-1;0;0;-1;27891.0;8970.0;385228.0;391047.0;0.0;150.0;8982.0;385228.0;7821.0;0.0;150.0;363.0;0;0.09575723716355339;813286.0;13.122.365.377.402.300;City_33;1
5402;500000.0;1.0;1.0;;58.0;-1;-1;-1;0;-1;-1;7285.0;28390.0;13138.0;6653.0;7081.0;4651.0;28730.0;14587.0;28.0;7114.0;4672.0;3114.0;0;-0.06474184695381936;67198.0;13.122.365.377.402.300;City_15;1
5403;50000.0;1.0;1.0;2.0;34.0;0;0;0;0;0;0;48559.0;47008.0;15435.0;10235.0;9119.0;8237.0;2573.0;2000.0;500.0;459.0;500.0;500.0;0;0.1015441003867764;138593.0;10.819.798.284.210.200;City_11;1
5404;170000.0;1.0;3.0;1.0;31.0;0;0;0;0;0;0;3062.0;112762.0;112880.0;111210.0;111525.0;112360.0;112000.0;6000.0;4500.0;4500.0;5000.0;4500.0;0;0.06688959863635349;563799.0;1.204.355.959.836.800;City_48;1
5405;130000.0;2.0;3.0;1.0;36.0;0;0;2;2;2;2;23997.0;26733.0;26942.0;26210.0;27982.0;27383.0;3440.0;941.0;0.0;2197.0;0.0;910.0;1;12.711.689.630.655.300;159247.0;11.775.297.421.715.800;City_47;1
5406;150000.0;2.0;3.0;2.0;27.0;0;0;2;0;0;0;3081.0;7997.0;8710.0;9559.0;10401.0;11069.0;5000.0;1000.0;1000.0;1000.0;1000.0;1398.0;0;0.12082642186966808;50817.0;11.918.397.239.722.800;City_4;1
5407;50000.0;2.0;1.0;2.0;;0;0;0;0;0;0;43875.0;45052.0;44938.0;40655.0;40930.0;40146.0;2200.0;;2000.0;2000.0;3000.0;3000.0;0;-0.09077993727298878;255596.0;10.819.798.284.210.200;City_37;1
5408;410000.0;1.0;1.0;1.0;48.0;0;0;0;0;-1;-1;231152.0;238985.0;243779.0;250399.0;5194.0;-376.0;12000.0;10000.0;7250.0;5225.0;0.0;1436.0;0;0.22511969187559389;969133.0;12.923.914.877.701.900;City_23;1
5409;60000.0;2.0;5.0;2.0;33.0;0;0;0;0;0;0;52176.0;39107.0;39547.0;39555.0;40216.0;41039.0;2000.0;2000.0;1500.0;2000.0;2200.0;2000.0;0;0.07739307561062149;251640.0;11.002.116.507.732.000;City_8;1
5410;150000.0;1.0;3.0;1.0;45.0;-1;0;-1;-1;-1;-1;29169.0;15000.0;15000.0;0.0;15000.0;0.0;1000.0;15000.0;0.0;15000.0;0.0;0.0;0;-0.01038784825049336;74169.0;11.918.397.239.722.800;City_29;1
5411;260000.0;2.0;2.0;1.0;43.0;-2;-2;-2;-2;-2;-2;690.0;2500.0;0.0;0.0;0.0;0.0;2500.0;0.0;0.0;0.0;0.0;0.0;0;0.08392058072565657;3190.0;12.468.440.756.144.100;City_25;1
5412;230000.0;1.0;1.0;1.0;40.0;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.17414849502603935;0.0;12.345.838.935.721.900;City_45;1
5413;50000.0;1.0;2.0;;49.0;0;0;0;0;2;0;24282.0;23470.0;23297.0;22546.0;19563.0;20227.0;1500.0;1500.0;2150.0;0.0;1000.0;1000.0;0;0.05432764952787446;133385.0;10.819.798.284.210.200;City_40;1
5414;230000.0;2.0;1.0;2.0;23.0;-2;-2;-2;-2;-2;-2;61580.0;62272.0;1462.0;622.0;1083.0;622.0;2862.0;1462.0;622.0;1083.0;622.0;872.0;0;-0.1268289547056312;127641.0;12.345.838.935.721.900;City_6;1
5415;280000.0;2.0;1.0;1.0;44.0;0;0;0;0;0;0;235635.0;197003.0;198808.0;187425.0;177340.0;180506.0;7665.0;6497.0;5555.0;5027.0;5065.0;5361.0;0;0.20832667622710585;1176717.0;1.254.254.845.357.350;City_43;1
5416;500000.0;1.0;2.0;2.0;67.0;-1;-1;-1;-1;-1;-1;4410.0;2662.0;2533.0;1821.0;2498.0;3622.0;;2547.0;1826.0;2505.0;3630.0;3099.0;0;-0.11819810748691731;17546.0;13.122.365.377.402.300;City_22;1
5417;30000.0;1.0;2.0;1.0;38.0;0;0;0;0;0;0;29723.0;30428.0;26558.0;27265.0;27953.0;28456.0;2000.0;2000.0;1500.0;1500.0;1500.0;1500.0;0;0.11309891218623105;170383.0;10.308.985.993.422.000;City_44;1
5418;330000.0;2.0;2.0;1.0;31.0;0;0;0;0;0;0;298644.0;297005.0;303257.0;302905.0;304151.0;299959.0;13000.0;13000.0;11000.0;11100.0;11000.0;16000.0;0;0.09376094316415727;1805921.0;12.706.850.963.741.100;City_41;1
5419;180000.0;1.0;1.0;1.0;50.0;0;0;0;0;0;0;181624.0;182765.0;180769.0;141352.0;142078.0;141695.0;9021.0;6126.0;4856.0;4990.0;5133.0;5002.0;0;0.11662588120097757;970283.0;12.100.717.685.412.400;City_32;1
5420;30000.0;1.0;2.0;2.0;47.0;3;2;2;0;0;0;29774.0;30797.0;29216.0;29681.0;29321.0;28068.0;1800.0;0.0;1200.0;1000.0;1046.0;904.0;1;0.906358329449301;176857.0;10.308.985.993.422.000;City_22;3
5421;200000.0;1.0;1.0;2.0;36.0;-1;-1;0;0;0;0;1801.0;9483.0;60571.0;57990.0;9568.0;82.0;9556.0;60025.0;5032.0;5054.0;5000.0;3000.0;0;0.11051295018300199;139495.0;12.206.077.645.517.600;City_3;1
5422;80000.0;2.0;3.0;1.0;41.0;0;0;0;0;0;-1;52456.0;20925.0;15115.0;12465.0;6925.0;6049.0;11500.0;3000.0;4000.0;1260.0;6100.0;0.0;0;0.06199663012995135;113935.0;11.289.794.413.577.800;City_1;1
5423;80000.0;1.0;;2.0;25.0;0;0;0;0;0;0;31780.0;33261.0;34703.0;36125.0;38374.0;39382.0;2000.0;2000.0;2000.0;3000.0;1800.0;2000.0;1;0.9071499998436541;213625.0;11.289.794.413.577.800;City_40;1
5424;100000.0;2.0;1.0;2.0;27.0;-1;-1;-1;-1;-1;-1;3904.0;398.0;931.0;5983.0;2010.0;1413.0;400.0;931.0;5983.0;2010.0;1413.0;3655.0;0;-0.0218310446550348;14639.0;1.151.293.546.492.020;City_44;1
5425;300000.0;1.0;1.0;1.0;;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.12123859599848597;0.0;12.611.541.086.966.100;City_12;1
5426;240000.0;2.0;1.0;1.0;58.0;1;-1;-1;-1;-2;-1;0.0;222.0;1900.0;0.0;0.0;5435.0;222.0;1900.0;0.0;0.0;5435.0;7000.0;1;10.966.467.487.991.200;7557.0;12.388.398.368.982.100;City_30;2
5427;50000.0;2.0;2.0;1.0;49.0;-1;-1;-1;-1;-1;-1;12515.0;9115.0;1198.0;198.0;1198.0;11198.0;9115.0;1198.0;198.0;1198.0;11198.0;29358.0;1;0.9585702065443499;35422.0;10.819.798.284.210.200;City_13;1
5428;;2.0;3.0;1.0;50.0;0;0;2;0;0;0;35415.0;38940.0;36319.0;22538.0;23013.0;23465.0;6960.0;0.0;1000.0;1000.0;1000.0;1000.0;0;0.07263660885631347;179690.0;;City_33;1
5429;100000.0;1.0;2.0;1.0;42.0;0;0;2;2;2;0;17565.0;19700.0;18306.0;18239.0;17053.0;16753.0;3183.0;0.0;1274.0;0.0;754.0;700.0;0;0.047762101741299294;107616.0;1.151.293.546.492.020;City_40;1
5430;110000.0;1.0;3.0;2.0;40.0;0;0;0;0;0;0;84965.0;85007.0;84965.0;79625.0;79370.0;81134.0;3280.0;2913.0;2790.0;2851.0;3053.0;2458.0;0;0.04867335035393135;495066.0;11.608.244.735.642.300;City_40;1
5431;180000.0;2.0;2.0;1.0;40.0;0;0;0;0;0;0;23820.0;22749.0;21221.0;18190.0;17919.0;18402.0;2005.0;2000.0;2004.0;2500.0;3000.0;4000.0;0;-0.022220479845414864;122301.0;12.100.717.685.412.400;City_9;1
5432;140000.0;;2.0;2.0;26.0;0;0;0;0;0;0;140881.0;136889.0;140615.0;78486.0;48476.0;50509.0;8140.0;8000.0;4000.0;1917.0;3000.0;3000.0;0;-0.026737369993430515;595856.0;11.849.404.844.423.000;City_44;1
5433;80000.0;1.0;2.0;2.0;28.0;-1;0;0;0;0;0;77701.0;19577.0;22033.0;57522.0;58939.0;60790.0;2000.0;2800.0;36000.0;2500.0;3000.0;5000.0;0;0.00150623858772046;296562.0;11.289.794.413.577.800;City_45;1
5434;90000.0;2.0;1.0;2.0;26.0;-1;-1;-1;-1;-1;-1;17018.0;3692.0;5037.0;5899.0;4129.0;17246.0;3692.0;5037.0;5899.0;4129.0;17246.0;4221.0;0;-0.16236093425202344;53021.0;11.407.576.060.361.700;City_37;1
5435;90000.0;1.0;3.0;1.0;45.0;2;0;0;-1;-1;-2;37681.0;27664.0;18037.0;1696.0;-4.0;2889.0;1519.0;5035.0;6700.0;0.0;2893.0;304.0;1;0.9535355595591158;87963.0;11.407.576.060.361.700;City_28;2
5436;240000.0;2.0;2.0;2.0;41.0;0;0;0;0;0;0;188983.0;190556.0;189914.0;190434.0;179424.0;183299.0;7106.0;12014.0;6075.0;5900.0;5900.0;5500.0;0;-0.05317563275954527;1122610.0;12.388.398.368.982.100;City_19;1
